id,user_id,recipe_id,rate
77128,710,24,3
77129,710,2,5
77131,710,43,2.5
77132,710,39,1
77134,710,32,3
77135,710,102,4
77136,710,76,1
77137,710,23,5
77138,710,20,1
77140,710,112,1
77141,710,9,1
77142,710,36,4
77143,710,115,4
77145,710,80,2
77148,710,85,1.67
77149,710,97,2
77150,710,13,1
77151,710,34,1
77152,710,67,3
77153,710,64,3
77154,710,56,4
77158,710,105,2.75
77160,710,30,2
77161,710,48,5
77162,710,107,5
77165,710,6,1.67
77166,710,71,1
77167,710,114,1
77168,710,90,3
77169,710,106,5
77171,710,72,3.5
77172,710,88,5
77174,710,63,3.5
77175,710,109,4
77177,710,91,2.5
77180,710,94,3.67
77182,710,41,4.5
77183,710,78,5
77185,710,31,2
77186,710,17,3
77187,710,58,2
77188,710,44,3
77189,710,104,1
77191,710,93,2
77193,710,4,1.5
77194,710,84,3
77196,710,95,3.5
77357,710,100,2.76
77359,711,19,2.5
77362,711,46,2.33
77363,711,110,5
77366,711,82,3
77367,711,113,1
77368,711,40,5
77369,711,22,2
77370,711,27,3
77371,711,83,3
77373,711,3,4
77374,711,53,2
77375,711,24,3
77376,711,2,1
77377,711,43,3
77379,711,39,3.5
77380,711,102,3
77381,711,76,2
77382,711,23,5
77383,711,20,4
77384,711,112,3
77385,711,57,2
77386,711,115,3
77387,711,80,3
77389,711,60,4
77390,711,85,5
77391,711,97,4
77392,711,13,2
77393,711,34,3
77396,711,67,2.33
77398,711,107,3.5
77399,711,71,2
77400,711,114,4
77401,711,90,5
77403,711,72,2.5
77404,711,88,4
77406,711,63,3
77407,711,86,4
77410,711,109,2.33
77412,711,94,3
77414,711,41,2
77417,711,31,2.67
77419,711,17,2.5
77420,711,44,5
77422,711,93,2.5
77424,711,4,2.5
77425,711,84,4
77426,711,49,2
77533,711,98,3.19
77534,712,19,3
77535,712,65,3
77537,712,5,3
77538,712,46,3
77539,712,47,3
77541,712,10,4
77544,712,75,3
77545,712,110,3
77548,712,82,3
77549,712,113,5
77550,712,40,3
77551,712,11,4
77552,712,22,5
77553,712,37,3
77554,712,27,3
77555,712,83,3
77557,712,3,5
77558,712,12,3
77559,712,53,3
77560,712,117,3
77561,712,2,3
77563,712,43,3
77564,712,39,5
77566,712,32,3
77567,712,102,4
77568,712,76,5
77569,712,23,2
77570,712,20,4
77572,712,112,3.5
77573,712,9,3
77574,712,36,3
77575,712,42,3
77576,712,115,3
77578,712,80,3
77580,712,60,3
77583,712,85,3
77584,712,97,5
77585,712,13,5
77586,712,64,5
77587,712,56,3
77592,712,105,3
77593,712,30,5
77595,712,21,4
77596,712,48,3
77597,712,107,3
77598,712,8,4
77601,712,103,3.67
77602,712,71,5
77603,712,114,5
77604,712,90,3
77605,712,61,3
77607,712,72,3
77608,712,88,3
77610,712,63,3
77611,712,86,3
77612,712,109,2
77616,712,91,3
77617,712,41,3
77620,712,78,4.33
77621,712,17,5
77622,712,58,3
77623,712,44,5
77625,712,93,3
77626,712,4,5
77627,712,84,5
77628,712,81,3
77629,712,66,3
77630,712,59,3
77818,712,49,3.42
77819,713,46,3
77820,713,22,4
77821,713,117,3
77822,713,32,3
77823,713,9,1
77826,713,54,2.33
77827,713,106,3
77829,713,63,3.5
77830,713,44,2
77853,713,49,3
77856,714,47,3.67
77859,714,26,4
77860,714,11,5
77862,714,22,3
77863,714,102,2
77864,714,20,2
77865,714,112,2
77866,714,115,2
77869,714,80,3
77870,714,13,1
77871,714,34,2
77872,714,64,3
77874,714,56,3
77876,714,30,4
77877,714,48,3
77879,714,107,4
77880,714,71,3
77881,714,106,2
77882,714,61,3
77884,714,72,3
77886,714,109,3
77887,714,94,3
77888,714,31,3
77889,714,17,2
77891,714,58,2.5
77951,714,84,2.93
77952,715,19,4
77954,715,75,2.5
77955,715,22,3
77957,715,3,4
77960,715,23,4
77962,715,61,4
77986,715,109,2.83
77987,716,65,1
77988,716,75,4
77989,716,40,5
77990,716,27,4
77991,716,112,5
77993,716,36,3.5
77994,716,85,5
77995,716,13,1
77998,716,105,2
77999,716,21,1
78000,716,107,5
78001,716,63,2
78005,716,109,2.75
78006,716,78,3
78011,716,31,2.8
78012,716,44,2
78013,716,81,1
78056,716,98,3.35
78057,717,5,2
78058,717,37,2
78059,717,117,3
78060,717,43,2
78061,717,102,2
78062,717,36,4
78063,717,42,2
78065,717,57,4.5
78067,717,97,2
78068,717,107,1
78069,717,71,2
78070,717,106,2
78071,717,61,3
78072,717,72,2
78075,717,91,2.33
78126,717,100,3.04
78127,718,19,3
78129,718,46,5
78130,718,22,5
78131,718,83,4
78132,718,2,4
78134,718,57,4
78135,718,34,4
78136,718,67,3
78139,718,114,4
78141,718,31,5
78142,718,84,5
78143,718,49,5
78162,718,98,4.11
78165,719,65,4
78166,719,40,3
78167,719,11,3
78168,719,27,4
78170,719,102,3
78171,719,36,4
78172,719,57,4
78174,719,80,2.5
78175,719,97,4
78177,719,105,2.5
78178,719,30,1
78179,719,48,2
78182,719,103,2.67
78183,719,90,4
78184,719,106,1
78185,719,72,4
78186,719,88,2
78187,719,86,4
78188,719,109,3
78189,719,41,4
78190,719,58,2
78192,719,104,3
78193,719,84,4
78194,719,81,4
78195,719,66,3
78196,719,49,2
78197,719,98,1
78256,719,95,2.98
78257,720,19,4
78258,720,5,2
78260,720,10,3
78261,720,26,1
78262,720,110,4
78264,720,82,3
78265,720,113,4
78267,720,83,4.5
78268,720,24,4
78270,720,2,3.5
78271,720,102,2
78272,720,23,1
78274,720,112,3.5
78275,720,42,2
78277,720,115,3.5
78278,720,97,4
78279,720,34,2
78280,720,67,2
78281,720,56,4
78285,720,105,3.5
78286,720,106,3
78287,720,61,3
78292,720,72,2.8
78293,720,78,3
78296,720,31,3.67
78297,720,44,2
78299,720,4,3
78300,720,84,4
78301,720,66,2
78302,720,59,4
78304,720,98,3
78396,720,100,3.37
78397,721,46,5
78398,721,22,1
78399,721,117,4
78400,721,32,3
78401,721,9,3
78404,721,54,4.33
78405,721,106,1
78407,721,63,1
78408,721,44,1
78431,721,49,2.74
78432,722,19,4
78434,722,5,4.5
78435,722,46,4
78436,722,47,2
78438,722,10,2.5
78440,722,26,3.5
78442,722,110,3.5
78443,722,113,5
78444,722,40,2
78445,722,22,2
78446,722,37,2
78447,722,27,2
78449,722,3,4
78450,722,117,1
78452,722,2,5
78453,722,39,4
78455,722,32,5
78456,722,23,2
78458,722,20,4.5
78459,722,9,3
78460,722,36,2
78461,722,42,5
78462,722,57,4
78463,722,115,1
78465,722,80,2
78467,722,60,2
78468,722,67,4
78470,722,55,4
78472,722,30,4
78473,722,48,5
78474,722,107,3
78475,722,71,2
78476,722,114,2
78477,722,90,2
78478,722,106,1
78480,722,72,2
78481,722,88,2
78482,722,109,4
78484,722,91,5
78486,722,94,3.5
78487,722,62,5
78488,722,31,5
78489,722,17,2
78490,722,104,5
78492,722,93,3.5
78493,722,66,2
78494,722,49,2
78495,722,98,4
78497,722,95,4.5
78596,722,100,3.8
78597,723,22,5
78598,723,6,3
78600,723,103,3
78602,723,71,4.5
78631,723,94,2.93
78632,724,19,5
78633,724,65,5
78635,724,5,3
78636,724,46,3
78637,724,47,3
78640,724,10,3.33
78641,724,26,5
78644,724,75,4
78645,724,110,3
78648,724,82,3.67
78649,724,113,4
78650,724,40,5
78651,724,11,3
78652,724,22,3
78653,724,37,5
78654,724,27,3
78655,724,83,3
78657,724,3,4
78658,724,12,3
78659,724,53,3
78660,724,24,5
78661,724,117,3
78662,724,2,3
78665,724,43,3.33
78666,724,39,5
78668,724,32,4.5
78669,724,102,5
78670,724,76,4
78671,724,23,5
78672,724,20,5
78674,724,112,4
78675,724,9,3
78676,724,36,3
78677,724,42,3
78678,724,57,5
78679,724,115,4
78681,724,80,4
78684,724,60,3.67
78685,724,54,5
78688,724,85,4.33
78689,724,97,5
78690,724,13,3
78691,724,34,3
78692,724,67,3
78693,724,55,3
78694,724,64,5
78695,724,56,3
78700,724,105,4.6
78701,724,30,5
78703,724,21,4
78704,724,48,5
78705,724,107,3
78706,724,8,5
78707,724,6,5
78710,724,103,4.33
78711,724,71,3
78712,724,114,5
78713,724,90,5
78714,724,106,3
78715,724,61,3
78717,724,72,5
78718,724,88,5
78719,724,63,3
78721,724,35,4
78722,724,109,5
78725,724,91,4
78728,724,94,4.33
78730,724,41,4
78731,724,78,5
78732,724,62,5
78736,724,31,4.25
78737,724,17,3
78739,724,58,5
78740,724,44,3
78741,724,104,3
78743,724,93,3
78745,724,4,4
78746,724,84,5
78747,724,81,3
78748,724,66,5
78749,724,59,3
78750,724,49,5
78753,724,98,3.67
78967,724,100,4.1
78969,725,19,3
78970,725,10,4
78971,725,113,4
78973,725,12,4
78974,725,23,4
78976,725,56,4
78978,725,30,4.5
78979,725,78,4
78980,725,84,4
79003,725,95,3.39
79004,726,19,4
79006,726,5,2.5
79008,726,10,3
79010,726,26,3
79011,726,110,3
79013,726,82,3
79014,726,113,2
79015,726,40,3
79016,726,37,2
79017,726,27,3
79019,726,83,3
79020,726,12,3
79021,726,53,3
79022,726,24,5
79023,726,117,1
79024,726,2,2
79027,726,43,2.33
79028,726,39,2
79029,726,32,3
79030,726,102,4
79031,726,23,2
79032,726,20,2
79034,726,112,3.5
79035,726,36,2
79036,726,42,4
79037,726,57,3
79039,726,115,3
79041,726,60,3.5
79044,726,54,3
79045,726,97,3
79046,726,34,4
79047,726,67,3
79048,726,64,2
79049,726,56,2
79052,726,105,3
79053,726,30,2
79055,726,21,3
79056,726,107,3
79057,726,8,4
79059,726,6,3
79060,726,71,3
79061,726,106,3
79062,726,61,2
79064,726,72,3.5
79065,726,88,2
79067,726,63,3.5
79070,726,91,3.33
79073,726,94,3
79075,726,41,4.5
79076,726,78,4
79078,726,31,2.5
79079,726,17,4
79081,726,58,3
79082,726,44,4
79083,726,104,3
79085,726,4,3.5
79086,726,84,2
79087,726,81,2
79088,726,66,2
79089,726,59,3
79091,726,98,2.5
79248,726,100,3.01
79249,727,46,1
79251,727,47,4.5
79252,727,27,1
79253,727,115,1
79254,727,97,1
79255,727,105,1
79256,727,48,4
79257,727,6,4
79258,727,61,1
79260,727,63,1
79262,727,41,2.5
79284,727,66,2.82
79285,728,19,3
79286,728,65,3
79288,728,5,4.5
79289,728,46,5
79290,728,47,5
79293,728,10,3.67
79294,728,26,2
79297,728,75,2.67
79298,728,110,4
79301,728,82,2.33
79302,728,113,3
79303,728,40,4
79304,728,11,4
79305,728,22,3
79306,728,37,4
79307,728,27,5
79308,728,83,4
79310,728,3,4
79311,728,12,3
79312,728,53,5
79313,728,24,3
79314,728,2,3
79316,728,43,3
79317,728,39,4
79319,728,32,3
79320,728,102,3
79321,728,76,5
79322,728,23,3
79323,728,20,4
79325,728,112,3
79326,728,9,5
79327,728,36,3
79328,728,42,5
79329,728,115,5
79331,728,80,4.5
79334,728,60,3.33
79335,728,54,3
79338,728,85,4
79339,728,97,5
79340,728,13,4
79341,728,34,1
79342,728,67,3
79343,728,55,3
79344,728,64,3
79345,728,56,3
79351,728,105,3.33
79352,728,30,2
79354,728,21,3
79355,728,48,5
79356,728,107,3
79357,728,8,5
79358,728,6,4
79361,728,103,3
79362,728,71,3
79363,728,114,3
79364,728,90,3
79365,728,106,3
79366,728,61,5
79368,728,72,4
79369,728,88,5
79370,728,63,2
79372,728,35,5
79373,728,86,3
79374,728,109,4
79377,728,91,3
79380,728,94,3.33
79381,728,41,3
79382,728,78,3
79383,728,62,4
79387,728,31,4.5
79388,728,17,3
79390,728,58,2
79391,728,44,3
79392,728,104,3
79394,728,93,3.5
79396,728,4,2.5
79397,728,84,5
79398,728,81,4
79399,728,49,5
79400,728,98,3
79403,728,95,3
79612,728,100,3.49
79613,729,19,4
79615,729,10,1
79616,729,26,1
79617,729,110,1
79619,729,82,3
79620,729,113,1
79622,729,83,3
79623,729,12,1
79624,729,53,1
79625,729,24,4
79627,729,2,1.5
79628,729,32,1
79629,729,23,1
79631,729,112,1.5
79633,729,115,1.5
79635,729,60,2
79637,729,54,1
79638,729,34,1
79639,729,67,1
79640,729,64,1
79641,729,56,1
79644,729,105,1
79645,729,21,1
79647,729,8,1.5
79651,729,72,1
79653,729,94,1
79654,729,41,1
79655,729,78,1
79657,729,31,1.5
79659,729,17,1
79660,729,44,1
79662,729,4,5
79663,729,84,1
79664,729,66,2
79665,729,59,4
79752,729,98,1.93
79753,730,19,3
79755,730,5,3.5
79757,730,10,5
79759,730,26,4
79760,730,110,5
79762,730,82,4.5
79763,730,113,4
79764,730,40,4
79765,730,37,4
79766,730,27,4
79768,730,83,5
79769,730,12,4
79770,730,53,4
79771,730,24,4
79772,730,117,5
79773,730,2,4
79776,730,43,3.33
79777,730,39,4
79778,730,32,4
79779,730,102,4
79780,730,23,4
79781,730,20,4
79783,730,112,3.5
79784,730,36,5
79785,730,42,5
79786,730,57,5
79788,730,115,4
79790,730,60,5
79793,730,54,4
79794,730,97,4
79795,730,34,3
79796,730,67,4
79797,730,64,4
79798,730,56,4
79801,730,105,4.67
79802,730,30,4
79804,730,21,4.5
79805,730,107,3
79806,730,8,3
79808,730,6,4.5
79809,730,71,5
79810,730,106,4
79811,730,61,2
79813,730,72,4.5
79814,730,88,4
79816,730,63,3.5
79819,730,91,4
79822,730,94,4.67
79824,730,41,3.5
79825,730,78,4
79827,730,31,4.5
79828,730,17,4
79830,730,58,4
79831,730,44,4
79832,730,104,4
79834,730,4,5
79835,730,84,4
79836,730,81,4
79837,730,66,5
79838,730,59,4
79840,730,98,4.5
79997,730,100,4.18
79998,731,65,5
79999,731,5,4
80001,731,46,4
80002,731,26,5
80004,731,75,4.5
80005,731,40,3
80006,731,11,5
80007,731,27,3
80009,731,97,3
80012,731,48,3.33
80013,731,106,2
80014,731,72,2
80016,731,88,2.5
80017,731,86,4
80018,731,41,2
80019,731,31,4
80020,731,58,4
80021,731,84,2
80022,731,81,5
80023,731,66,3
80024,731,49,1
80025,731,98,5
80062,731,95,3.46
80063,732,65,4
80064,732,46,2
80066,732,10,2
80067,732,75,5
80068,732,110,2
80070,732,82,4
80071,732,113,4
80072,732,83,5
80074,732,3,4.5
80075,732,24,2
80076,732,23,2
80077,732,112,4
80080,732,9,4
80081,732,34,2
80082,732,67,2
80087,732,105,3.2
80088,732,114,2
80089,732,72,2
80090,732,35,5
80091,732,109,5
80096,732,31,3.8
80098,732,4,3
80099,732,84,2
80100,732,66,2
80101,732,59,4
80167,732,98,3.38
80168,733,19,5
80169,733,65,5
80171,733,5,4.5
80172,733,46,5
80174,733,10,3
80175,733,26,5
80177,733,75,4.5
80178,733,110,4
80180,733,82,3
80181,733,113,5
80182,733,40,1
80183,733,37,1
80184,733,27,1
80185,733,83,5
80187,733,3,5
80188,733,12,5
80189,733,53,2
80190,733,24,3
80191,733,117,5
80192,733,2,5
80195,733,43,4.67
80196,733,39,4
80197,733,32,5
80198,733,102,1
80199,733,23,1
80200,733,20,4
80202,733,112,4
80203,733,9,3
80204,733,36,1
80205,733,42,2
80206,733,57,4
80208,733,115,3
80211,733,60,4
80214,733,54,4
80215,733,97,3
80216,733,34,1
80217,733,67,4
80218,733,64,5
80219,733,56,1
80223,733,105,4.75
80224,733,30,3
80226,733,21,3.5
80227,733,107,5
80228,733,8,5
80230,733,6,5
80231,733,71,1
80232,733,114,1
80233,733,106,1
80234,733,61,1
80236,733,72,1
80237,733,88,1
80238,733,63,1
80240,733,35,3
80241,733,109,5
80244,733,91,4.33
80247,733,94,3.33
80249,733,41,3
80250,733,78,5
80254,733,31,4.75
80255,733,17,1
80257,733,58,3.5
80258,733,44,3
80260,733,104,3
80262,733,4,5
80263,733,84,1
80264,733,81,4
80265,733,66,2
80266,733,59,3
80268,733,98,1.5
80447,733,100,4.08
80448,734,110,2
80449,734,113,5
80450,734,40,4
80451,734,37,2
80452,734,27,5
80453,734,3,4
80455,734,12,3.5
80456,734,39,2
80458,734,102,4.5
80459,734,36,2
80460,734,57,4
80462,734,115,2
80463,734,13,4
80464,734,34,4
80467,734,105,3.67
80468,734,21,2
80469,734,48,5
80470,734,107,5
80472,734,103,2.5
80473,734,71,2
80474,734,114,2
80475,734,90,4
80476,734,72,4
80477,734,109,4
80478,734,41,5
80479,734,58,4
80480,734,66,2
80481,734,49,2
80517,734,95,3.75
80518,735,19,4
80520,735,47,2.5
80521,735,113,5
80522,735,11,2
80524,735,3,3
80525,735,102,2
80526,735,76,3
80527,735,23,2
80528,735,54,3
80529,735,97,3
80530,735,67,3
80533,735,56,2.67
80534,735,71,1
80535,735,106,1
80537,735,61,3.5
80538,735,94,3
80541,735,41,3.33
80544,735,104,2.67
80545,735,84,5
80584,735,95,3.08
80585,736,5,5
80586,736,102,5
80587,736,42,5
80588,736,97,5
80589,736,106,5
80592,736,61,4.67
80619,736,100,4.22
80621,737,19,2.5
80623,737,46,4.5
80625,737,110,3
80626,737,40,1
80627,737,22,1
80628,737,27,1
80629,737,3,4
80630,737,53,4
80632,737,43,2
80633,737,39,3
80635,737,32,4
80636,737,23,1
80638,737,20,4.5
80639,737,9,4
80640,737,42,3
80641,737,57,2
80643,737,115,1
80645,737,85,2.5
80646,737,13,4
80647,737,67,4
80648,737,55,1
80649,737,64,4
80650,737,105,4
80651,737,8,4
80652,737,6,4
80653,737,103,3
80654,737,71,1
80655,737,114,1
80656,737,90,1
80657,737,106,1
80659,737,72,1
80660,737,88,1
80662,737,35,2
80666,737,109,3.25
80667,737,31,2
80668,737,17,1
80669,737,58,4
80670,737,44,4
80672,737,104,2
80674,737,4,3.5
80675,737,84,1
80677,737,49,3.5
80760,737,100,3.4
80761,738,19,5
80762,738,5,2
80764,738,46,4.5
80767,738,75,1.67
80769,738,82,4
80770,738,11,4
80771,738,22,5
80772,738,83,5
80775,738,3,3
80776,738,39,1
80777,738,102,4
80778,738,76,4
80779,738,23,3
80780,738,36,4
80781,738,80,4
80783,738,60,2
80785,738,97,4.5
80786,738,30,2
80788,738,21,4
80791,738,103,3.33
80792,738,61,2
80794,738,72,2.5
80795,738,109,4
80796,738,91,3
80798,738,41,3
80799,738,58,1
80800,738,84,4
80891,738,66,3.16
80894,739,46,3.33
80897,739,82,3
80898,739,115,1
80900,739,80,3
80902,739,64,4.5
80903,739,71,1
80904,739,72,1
80906,739,88,2
80927,739,49,3.67
80928,740,65,4
80929,740,46,5
80930,740,75,4
80931,740,3,4
80934,740,9,2.33
80935,740,114,3
80936,740,35,4
80962,740,109,3.31
80963,741,22,1
80964,741,3,1
80965,741,43,3
80966,741,39,3
80967,741,102,2
80969,741,112,3
80970,741,13,1
80971,741,67,1
80973,741,64,2.5
80975,741,72,1
80999,742,62,2.25
81001,742,47,3.5
81003,742,26,2
81004,742,113,2
81005,742,40,5
81006,742,22,5
81007,742,37,1
81009,742,27,3
81010,742,53,2
81011,742,24,4
81013,742,2,1
81014,742,32,4
81016,742,112,3
81017,742,42,2
81018,742,115,2
81020,742,80,2
81021,742,85,5
81022,742,97,3
81023,742,67,4
81024,742,64,1
81025,742,56,1
81026,742,105,1
81028,742,21,3.5
81029,742,48,3
81030,742,8,2
81032,742,6,3.5
81033,742,71,3
81034,742,114,4
81035,742,106,4
81037,742,88,3
81039,742,94,3.5
81040,742,78,2
81042,742,62,1.5
81043,742,58,3
81044,742,104,4
81046,742,93,3.5
81048,742,84,2.5
81117,742,100,2.41
81118,743,19,4
81119,743,65,5
81121,743,5,4
81122,743,47,5
81125,743,10,3.33
81126,743,26,4
81131,743,75,4.2
81132,743,113,5
81133,743,40,4
81134,743,11,3
81135,743,22,5
81136,743,37,2
81137,743,27,5
81139,743,83,3.5
81140,743,12,4
81141,743,53,1
81142,743,24,3
81143,743,117,4
81146,743,43,4.67
81147,743,39,2
81149,743,32,5
81150,743,102,5
81151,743,23,2
81152,743,20,1
81153,743,112,2
81154,743,9,3
81155,743,36,3
81156,743,42,4
81157,743,57,4
81159,743,115,2
81161,743,60,3
81162,743,54,3
81164,743,85,4
81165,743,13,4
81166,743,34,4
81167,743,64,4
81168,743,56,4
81174,743,105,4
81175,743,30,4
81177,743,21,5
81178,743,48,5
81179,743,107,5
81180,743,8,1
81181,743,6,4
81184,743,103,4
81185,743,71,5
81186,743,114,4
81187,743,90,5
81188,743,106,3
81189,743,61,4
81190,743,72,5
81191,743,88,5
81192,743,63,5
81194,743,35,4
81195,743,86,2
81196,743,109,5
81199,743,91,3.33
81202,743,94,3
81204,743,41,4.5
81205,743,78,5
81206,743,62,2
81210,743,31,3.75
81211,743,17,3
81213,743,58,4
81214,743,44,4
81215,743,104,4
81217,743,93,4
81218,743,81,3
81219,743,66,3
81220,743,59,2
81221,743,49,4
81222,743,98,5
81405,744,95,4.05
81407,744,110,5
81408,744,40,5
81409,744,37,4
81410,744,102,5
81411,744,42,5
81412,744,115,5
81413,744,97,5
81414,744,64,4
81416,744,105,3.5
81418,744,30,5
81419,744,17,5
81440,744,49,4.19
81442,745,5,1
81443,745,46,4
81444,745,47,5
81447,745,10,4.67
81449,745,110,4.5
81450,745,113,4
81451,745,40,4
81452,745,22,4
81453,745,37,2
81454,745,27,4
81455,745,83,4
81457,745,3,3.5
81458,745,117,2
81459,745,2,5
81461,745,43,1.5
81463,745,39,2.5
81464,745,102,2
81465,745,76,5
81466,745,20,4
81468,745,112,5
81469,745,36,2
81470,745,115,3
81471,745,80,5
81473,745,60,3.5
81476,745,54,3.33
81477,745,97,4
81478,745,67,3
81479,745,64,5
81480,745,56,4
81483,745,105,2.67
81484,745,30,4
81486,745,21,3.5
81487,745,48,4
81488,745,8,4
81490,745,103,3.5
81491,745,71,4
81492,745,114,2
81493,745,90,5
81494,745,61,2
81496,745,72,4
81498,745,63,2.5
81499,745,86,4
81503,745,91,2
81504,745,41,4
81507,745,78,3
81508,745,17,2
81509,745,58,4
81510,745,104,5
81512,745,93,2.5
81513,745,4,5
81514,745,81,1
81515,745,66,1
81516,745,49,4
81517,745,98,5
81643,745,95,3.44
81644,746,65,4
81645,746,75,4
81646,746,40,3
81647,746,27,2
81649,746,36,2
81650,746,85,5
81653,746,13,4
81657,746,109,3.25
81678,746,31,3.1
81679,747,22,2
81680,747,12,2
81682,747,43,2
81683,747,20,4
81684,747,112,4
81685,747,80,2
81686,747,55,1
81688,747,107,2.5
81689,747,41,2
81714,747,17,3.48
81715,748,19,2
81718,748,5,3.67
81719,748,40,2
81720,748,11,5
81722,748,27,5
81725,748,12,3.67
81726,748,102,2
81728,748,112,3
81729,748,9,4
81730,748,80,2
81732,748,54,4.5
81733,748,97,2
81734,748,34,2
81737,748,55,4
81739,748,30,5
81740,748,71,2
81741,748,114,1
81742,748,90,1
81743,748,106,2
81745,748,72,2
81746,748,88,2
81747,748,86,2
81749,748,91,5
81750,748,44,4
81751,748,84,2
81753,748,59,2
81810,748,100,3.25
81811,749,40,4
81814,749,117,3.33
81815,749,6,5
81816,749,106,4
81818,749,58,3.5
81846,749,44,3.82
81847,750,19,3
81848,750,5,5
81851,750,47,4.33
81853,750,26,3.5
81855,750,113,4
81856,750,12,5
81859,750,43,3.33
81860,750,39,5
81862,750,32,3.5
81863,750,9,3
81864,750,115,3
81866,750,60,5
81870,750,54,4
81871,750,114,4
81872,750,72,3
81874,750,91,4.5
81875,750,62,3
81876,750,58,5
81877,750,93,4
81916,750,95,3.54
81917,751,65,1
81918,751,110,2
81920,751,82,5
81921,751,113,3
81922,751,37,2
81923,751,27,1
81924,751,12,4
81925,751,117,5
81926,751,2,4
81927,751,43,1
81928,751,102,2
81930,751,20,5
81931,751,9,2
81933,751,85,5
81934,751,13,1
81935,751,105,1
81936,751,48,3
81937,751,107,1
81938,751,8,2
81939,751,71,2
81940,751,114,2
81941,751,90,2
81943,751,72,3.5
81986,751,78,3.53
81987,752,113,4
81988,752,37,3
81989,752,102,2
81990,752,115,4
81991,752,80,4
81993,752,60,3.5
81994,752,103,3
81995,752,72,2
81996,752,41,2
81997,752,78,3
81999,752,17,3.5
82022,752,66,4.3
82023,753,65,4
82024,753,40,4
82025,753,32,2
82026,753,112,4
82028,753,34,2.5
82029,753,107,2
82030,753,90,3
82032,753,91,3.5
82033,753,41,4
82035,753,31,3
82036,753,17,4
82038,753,104,2.5
82039,753,84,2
82058,753,95,2.95
82059,754,65,1
82061,754,5,2.5
82062,754,47,2
82064,754,10,1.5
82066,754,75,1.5
82068,754,110,4
82069,754,40,2
82070,754,11,2
82071,754,22,1
82072,754,37,1
82074,754,83,1.5
82075,754,12,3
82076,754,53,3
82077,754,24,1
82078,754,117,2
82081,754,43,1
82083,754,39,2.5
82084,754,102,1
82086,754,23,3
82087,754,9,1
82088,754,36,2
82089,754,42,1
82090,754,57,1
82091,754,115,1
82093,754,80,1.5
82095,754,60,2.5
82096,754,54,2
82099,754,85,1.33
82100,754,97,1
82101,754,13,4
82102,754,34,2
82103,754,55,2
82104,754,64,3
82109,754,56,1.6
82110,754,48,4
82112,754,6,2
82113,754,71,1
82114,754,90,1
82115,754,106,2
82116,754,61,1
82118,754,72,1
82119,754,88,2
82121,754,63,1
82122,754,109,2
82124,754,91,2
82126,754,94,2
82128,754,41,1.5
82133,754,31,1.8
82134,754,44,1
82135,754,104,2
82137,754,93,1.5
82139,754,4,3
82140,754,84,1
82141,754,66,1
82142,754,59,1
82143,754,49,1
82305,754,98,1.83
82306,755,19,3
82307,755,46,5
82308,755,75,1
82310,755,82,4
82311,755,11,4
82312,755,39,4
82313,755,102,4
82314,755,76,3
82316,755,97,3.5
82317,755,72,5
82318,755,41,5
82340,755,84,4.14
82342,756,19,3
82343,756,46,5
82344,756,47,3
82346,756,10,2.5
82347,756,26,3
82350,756,75,3.33
82352,756,110,3
82353,756,113,1
82354,756,40,1
82355,756,22,3
82356,756,37,3
82357,756,27,2
82359,756,83,4.5
82360,756,12,3
82361,756,24,4
82362,756,2,2
82364,756,43,2.5
82366,756,39,3.5
82367,756,23,2
82368,756,20,5
82370,756,112,4
82371,756,9,4
82372,756,36,4
82373,756,115,2
82374,756,80,1
82375,756,60,1
82376,756,54,3
82379,756,85,2.67
82380,756,97,5
82381,756,13,1
82382,756,55,4
82383,756,56,2
82386,756,105,2.67
82387,756,30,3
82388,756,48,3
82389,756,8,5
82390,756,6,4
82393,756,103,3
82394,756,71,2
82395,756,90,2
82396,756,106,1
82397,756,61,1
82398,756,88,1
82400,756,63,1.5
82401,756,86,5
82404,756,91,2.67
82406,756,41,1
82407,756,78,2
82409,756,31,3
82410,756,17,1
82411,756,58,3
82412,756,104,1
82414,756,93,3
82416,756,4,4
82417,756,84,1
82418,756,59,3
82420,756,95,4.5
82571,756,100,3.34
82572,757,5,2
82575,757,75,4.67
82576,757,37,2
82578,757,43,3
82579,757,23,2
82580,757,20,2
82581,757,112,1
82582,757,42,1
82584,757,115,4
82585,757,105,4
82607,757,61,2.77
82610,758,65,4.67
82611,758,22,1
82612,758,12,4
82613,758,24,3
82615,758,23,2.5
82616,758,72,1
82617,758,63,1
82620,758,86,3.67
82622,758,104,1.5
82624,758,84,3
82643,758,100,2.95
82644,759,46,1
82645,759,22,1
82646,759,117,1
82647,759,32,1
82648,759,9,2
82651,759,54,2
82652,759,106,3
82654,759,63,1.5
82655,759,44,1
82678,759,49,1.83
82679,760,40,4
82680,760,27,1
82682,760,102,2
82683,760,36,4
82685,760,57,4
82687,760,105,3
82688,760,103,4
82689,760,90,4
82690,760,72,3
82691,760,109,4
82692,760,41,4
82693,760,58,4
82694,760,66,4
82695,760,49,4
82714,760,95,3.26
82715,761,46,4
82716,761,47,4
82717,761,26,3
82718,761,75,4
82719,761,40,4
82720,761,11,4
82721,761,37,3
82722,761,27,4
82723,761,83,3
82724,761,53,3
82725,761,2,2
82726,761,43,4
82728,761,32,3
82729,761,76,3
82731,761,112,3.5
82732,761,115,3
82733,761,80,2
